page_id,page_title,page_url,links,pagerank
2498,MiraFW: Project Mira v1.0 Developers Release by OpenOrbis Arrives,https://www.psxhax.com/threads/mirafw-project-mira-v1-0-developers-release-by-openorbis-arrives.5284/,"https://www.psxhax.com/threads/specterdev-announces-ps4-5-05-jailbreak-homebrew-tools-coming.5222/page-44#post-95512,https://www.psxhax.com/threads/kodi-and-steam-on-ps4-linux-at-4-55-firmware-by-masterzorag.5164/,https://www.psxhax.com/threads/ps4-cfw-under-development-in-mira-project-by-openorbis-team.5238/,https://www.psxhax.com/threads/specterdev-announces-ps4-5-05-jailbreak-homebrew-tools-coming.5222/",0.002416514255466493
2233,Sony Confirms PlayStation is Skipping the E3 2019 Annual Event,https://www.psxhax.com/threads/sony-confirms-playstation-is-skipping-the-e3-2019-annual-event.6090/,https://www.psxhax.com/threads/sony-confirms-playstation-is-skipping-the-e3-2019-annual-event.6090/,0.00239602644178968
2064,PSVibe: PS4 Edition Controller Rumbler Tester Homebrew by Al Azif,https://www.psxhax.com/threads/psvibe-ps4-edition-controller-rumbler-tester-homebrew-by-al-azif.6695/,"https://www.psxhax.com/threads/ps4-homebrew-app-demo-by-vvildcard777-with-liborbis-and-ps4link.5823/,https://www.psxhax.com/threads/ps4-rif-renamer-exploit-payload-for-license-files-by-al-azif.6660/,https://www.psxhax.com/threads/controllerhomebrew-pkg-controller-test-homebrew-by-lightningmods.4490/",0.0023288707850305703
4002,PS4K NEO Specs Surface on Sony's PlayStation 4K NEO Console,https://www.psxhax.com/threads/ps4k-neo-specs-surface-on-sonys-playstation-4k-neo-console.356/,"https://www.psxhax.com/threads/ps4-4-5-4k-rumors-surface-from-playstation-4-5-developers.228/,https://www.psxhax.com/threads/ps4k-gpu-cpu-details-pricing-and-tentative-q1-2017-release.319/",0.0022898805827476745
4094,"PS4 Filesystem Root Dump, Linux, Fail0verflow & CCC",https://www.psxhax.com/threads/ps4-filesystem-root-dump-linux-fail0verflow-ccc.104/,"https://www.psxhax.com/threads/ps4-1-76-system-dump-on-firmware-1-76-via-ftp-and-file-analysis.924/,https://www.psxhax.com/threads/ps4-3-55-full-browser-filesystem-and-gadget-list-by-dragood2.870/",0.002244543504398408
3627,New Sony Trailer Showcases Super-Charged PS4 Pro Tech Features,https://www.psxhax.com/threads/new-sony-trailer-showcases-super-charged-ps4-pro-tech-features.1055/,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/,0.0022148673066550756
3946,"PS4 NEO Development Confirmed by Sony, No E3 2016 Unveiling",https://www.psxhax.com/threads/ps4-neo-development-confirmed-by-sony-no-e3-2016-unveiling.493/,"https://www.psxhax.com/threads/ps4-4-5-4k-rumors-surface-from-playstation-4-5-developers.228/,https://www.psxhax.com/threads/playstation-live-at-e3-2016-next-week-details-and-playable-games.477/,https://www.psxhax.com/threads/sony-reveals-playstation-e3-2016-press-conference-date-and-time.438/,https://www.psxhax.com/threads/ps4k-neo-specs-surface-on-sonys-playstation-4k-neo-console.356/",0.0021972531015153453
3791,Sony PlayStation Meeting 2016 Live Feed and Details,https://www.psxhax.com/threads/sony-playstation-meeting-2016-live-feed-and-details.755/,"https://www.psxhax.com/threads/ps4-slim-rumored-to-arrive-by-tgs-2016-according-to-sony-analyst.545/,https://www.psxhax.com/threads/playstation-4-slim-manual-images-may-reveal-5-ghz-wi-fi-support.722/,https://www.psxhax.com/threads/playstation-4-neo-expected-unveiling-at-meeting-on-september-7th.651/",0.002177024625031102
3905,PS4FileNinja v1.0.0 PS4 File Browser by M0rph3us1987 is Released,https://www.psxhax.com/threads/ps4fileninja-v1-0-0-ps4-file-browser-by-m0rph3us1987-is-released.561/,"https://www.psxhax.com/threads/how-to-get-a-ps4-with-firmware-at-1-76-or-below-for-hacking.99/,https://www.psxhax.com/threads/ps4ninja-playstation-4-file-browser-source-code-by-m0rph3us1987.1625/",0.0021470714603912464
2738,Fake PKG Generator for PS4 to Generate Fake Packages for Homebrew,https://www.psxhax.com/threads/fake-pkg-generator-for-ps4-to-generate-fake-packages-for-homebrew.3444/,"https://www.psxhax.com/threads/ps4-4-05-patches-and-hooks-to-enable-fself-fpkg-loading-by-idc.3438/,https://www.psxhax.com/threads/fake-pkg-generator-for-ps4-to-generate-fake-packages-for-homebrew.3444/post-181768,https://www.psxhax.com/threads/ps4-fake-pkg-tools-with-fake-pkg-generator-3-87-patched-for-fpkgs-by-cyb1k.10351/,https://www.psxhax.com/threads/flat_zs-method-to-handle-ps4-fake-pkgs-self-fself-write-up.3405/page-5#post-38939",0.002130562972299962
1124,"PS4JB2: PS4 7.5X Jailbreak 6.72, 7.02 & 7.50-7.55 Online Hosts by Sleirsgoevy!",https://www.psxhax.com/threads/ps4jb2-ps4-7-5x-jailbreak-6-72-7-02-7-50-7-55-online-hosts-by-sleirsgoevy.9295/,"https://www.psxhax.com/threads/ps4-7-50-kernel-exploit-via-sleirsgoevy-7-55-may-come-in-a-few-days.9236/post-173791,https://www.psxhax.com/threads/6-72-ps4-jailbreak-exploit-menu-ps-phwoar-host-menu-demo-by-leeful74.7697/,https://www.psxhax.com/threads/xploitserver-persistent-android-webserver-for-x-project-by-stooged.6386/,https://www.psxhax.com/threads/playstation-4-tool-box-2-1-6-168-with-5-05-7-02-support-by-deathrgh.9130/,https://www.psxhax.com/threads/ps4-payload-injector-3-0-windows-gui-app-by-thewizwiki-ps4-elf-injector-by-sonysnightmare.7538/,https://www.psxhax.com/threads/ps4-7-50-kernel-exploit-via-sleirsgoevy-7-55-may-come-in-a-few-days.9236/post-173826,https://www.psxhax.com/threads/latest-duplex-ps4-fpkgs-for-7-55-jailbreak-exploit-and-backporting.9276/,https://www.psxhax.com/threads/ps4-jailbreak-ps4jb-7-50-7-51-7-55-work-in-progress-dont-update.9242/post-174300,https://www.psxhax.com/threads/ps4-jailbreak-ps4jb-7-50-7-51-7-55-work-in-progress-dont-update.9242/,https://www.psxhax.com/threads/ps4jb2-ps4-7-5x-jailbreak-6-72-7-02-7-50-7-55-online-hosts-by-sleirsgoevy.9295/post-175105,https://www.psxhax.com/threads/create-ps4-pc-local-server-to-launch-webkit-exploits-by-markus95.2967/,https://www.psxhax.com/threads/installing-ps4-gentoo-linux-on-playstation-4-guide-by-mircoho.7276/post-154976,https://www.psxhax.com/threads/host-your-own-ps4-webkit-exploit-page-on-lan-by-al-azif.2981/,https://www.psxhax.com/threads/latest-ps4-fpkg-games-by-scene-release-group-duplex-arrive.9024/post-171869,https://www.psxhax.com/threads/android-ps4-exploit-host-6-72-server-apk-file-by-saad-alareqi.7984/",0.0020716711469319516
2525,How to Compile and Build with Unity for PS4 FPKG by RetroGamer74,https://www.psxhax.com/threads/how-to-compile-and-build-with-unity-for-ps4-fpkg-by-retrogamer74.5188/,"https://www.psxhax.com/threads/how-to-compile-and-build-with-unity-for-ps4-fpkg-by-retrogamer74.5188/page-3#post-91967,https://www.psxhax.com/threads/unity-ps4-hen-compilation-demo-by-retrogamer74.5184/",0.00206615806233417
3647,PS4 4.01 Jailbreak by Chinese Hackers with GeoHot at GeekPwn 2016,https://www.psxhax.com/threads/ps4-4-01-jailbreak-by-chinese-hackers-with-geohot-at-geekpwn-2016.1024/,"https://www.psxhax.com/threads/ps4-firmware-4-01-jailbreak-by-chaitin-tech-full-demo-video.940/,https://www.psxhax.com/threads/rop-tool-released-by-chaitin-tech-used-in-ps4-jailbreak-exploit.961/",0.0020577724295298442
3235,How to Block PS4 Updates on Any PlayStation 4 Firmware Guide,https://www.psxhax.com/threads/how-to-block-ps4-updates-on-any-playstation-4-firmware-guide.2207/,"https://www.psxhax.com/threads/ps4-cod-ghosts-rte-mod-tool-1-76-demo-by-modded_warfare.2075/,https://www.psxhax.com/threads/updating-to-a-specific-ps4-firmware-guide-by-alexxlopaztico02.1064/,https://www.psxhax.com/threads/delete-ps4-system-update-nag.984/#post-7913",0.002027053501011958
3787,"PS4 Pro and PS4 Slim Officially Unveiled, Pricing & Release Dates",https://www.psxhax.com/threads/ps4-pro-and-ps4-slim-officially-unveiled-pricing-release-dates.759/,"https://www.psxhax.com/threads/ps4-slim-ds4-updates-by-shortmaneighty2-rumored-ps4slim-price.706/,https://www.psxhax.com/threads/leaked-ps4-neo-document-may-unveil-playstation-4-neo-specs.578/,https://www.psxhax.com/threads/playstation-4-slim-manual-images-may-reveal-5-ghz-wi-fi-support.722/,https://www.psxhax.com/threads/ps4k-neo-specs-surface-on-sonys-playstation-4k-neo-console.356/,https://www.psxhax.com/threads/sony-playstation-meeting-2016-live-feed-and-details.755/",0.002026691704762078
3894,sCENE rETROSPECTiVE: a tRiP... [dOWN mEMORY lANE],https://www.psxhax.com/threads/scene-retrospective-a-trip-down-memory-lane.585/,"https://www.psxhax.com/threads/facebook-article-commenting-now-added-to-psxhax-com.583/#post-4316,https://www.psxhax.com/threads/facebook-article-commenting-now-added-to-psxhax-com.583/,https://www.psxhax.com/threads/hello-everyone-oldtimer-with-new-registration-here.392/",0.002024142394356122
2881,Host Your Own PS4 Webkit Exploit Page on LAN by Al Azif,https://www.psxhax.com/threads/host-your-own-ps4-webkit-exploit-page-on-lan-by-al-azif.2981/,"https://www.psxhax.com/threads/create-ps4-pc-local-server-to-launch-webkit-exploits-by-markus95.2967/page-2#post-32428,https://www.psxhax.com/threads/ps4-kernel-code-exec-achieved-by-qwertyoruiopz-on-5-00-firmware.2930/,https://www.psxhax.com/threads/ps4-4-01-4-05-code-execution-support-poc-by-an0ny420.2954/,https://www.psxhax.com/threads/create-ps4-pc-local-server-to-launch-webkit-exploits-by-markus95.2967/page-2#post-32397,https://www.psxhax.com/threads/ps4-4-05-gta-5-mod-tutorial-by-reazer-ps4-exploit-host-for-openwrt.3920/,https://www.psxhax.com/threads/create-ps4-pc-local-server-to-launch-webkit-exploits-by-markus95.2967/,https://www.psxhax.com/threads/sony-rumored-to-be-blocking-ps4-playground-from-1-76-web-browsers.2798/,https://www.psxhax.com/threads/ps4-4-05-scene-lit-af-kernel-exploit-now-released-by-specterdev.3308/",0.00200595980510814
4010,PlayStation Vita System Software 3.60 Update is Now Live,https://www.psxhax.com/threads/playstation-vita-system-software-3-60-update-is-now-live.335/,https://www.psxhax.com/threads/playstation-3-50-system-software-update-incoming-ps4-video-demo.330/,0.0019795903275610055
3917,PS4 Slim Rumored to Arrive by TGS 2016 According to Sony Analyst,https://www.psxhax.com/threads/ps4-slim-rumored-to-arrive-by-tgs-2016-according-to-sony-analyst.545/,"https://www.psxhax.com/threads/ps4-neo-development-confirmed-by-sony-no-e3-2016-unveiling.493/,https://www.psxhax.com/threads/ps4-neo-4k-console-priced-tentative-release-date-from-tidux.514/",0.0019746599407489953
4017,"PS4K GPU / CPU Details, Pricing and Tentative Q1 2017 Release",https://www.psxhax.com/threads/ps4k-gpu-cpu-details-pricing-and-tentative-q1-2017-release.319/,https://www.psxhax.com/threads/ps4-4-5-4k-rumors-surface-from-playstation-4-5-developers.228/,0.001964776462273164
1210,Backporting PS4 7.02 Games to 5.05 / 6.72 Backported PS4 FPKGs,https://www.psxhax.com/threads/backporting-ps4-7-02-games-to-5-05-6-72-backported-ps4-fpkgs.8389/,"https://www.psxhax.com/threads/ps4jb-ps4-6-72-jailbreak-exploit-by-sleirsgoevy-is-released.7548/,https://www.psxhax.com/threads/backporting-ps4-7-02-games-to-5-05-6-72-backported-ps4-fpkgs.8389/page-6#post-165782,https://www.psxhax.com/threads/ps4-xplorer-beta-1-27-by-lapy05575948-ps4-player-preview-video.6718/,https://www.psxhax.com/threads/ps4-app-lock-1-04-child-safety-game-blocker-by-lapy05575948.7420/,https://www.psxhax.com/threads/mira-7-00-7-02-ps4-wip-ports-by-al-azif-macross-retail-7-02-elf-collection.8153/,https://www.psxhax.com/threads/ps4-7-02-webkit-kernel-exploit-with-game-dumper-and-ftp-payloads.8384/page-2#post-165403,https://www.psxhax.com/threads/backporting-ps4-7-02-games-to-5-05-6-72-backported-ps4-fpkgs.8389/post-165748,https://www.psxhax.com/threads/ps4-system-software-firmware-7-02-is-now-live-dont-update.7235/,https://www.psxhax.com/threads/ps4-kernel-exploit-5-05-by-specterdev-kernel-dumper-and-payloads.5315/,https://www.psxhax.com/threads/ps4-backporting-instructions-to-play-6-72-games-on-5-05-firmware.7565/,https://www.psxhax.com/threads/streets-of-rage-final-version-playstation-4-mod-pkg-by-markus95.6174/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/,https://www.psxhax.com/threads/autobackport-tool-for-backporting-6-72-to-5-05-ps4-fpkgs-by-retrogamer74.7626/page-22#post-155680,https://www.psxhax.com/threads/ps4-7-02-webkit-kernel-exploit-with-game-dumper-and-ftp-payloads.8384/page-10#post-165518,https://www.psxhax.com/threads/ps4-7-02-webkit-kernel-exploit-with-game-dumper-and-ftp-payloads.8384/post-165554,https://www.psxhax.com/threads/easy-pkg-extractor-to-extract-ps4-pkgs-packages-by-lapy05575948.7374/,https://www.psxhax.com/threads/backporting-ps4-7-02-games-to-5-05-6-72-backported-ps4-fpkgs.8389/post-165667,https://www.psxhax.com/threads/ps4-7-02-webkit-kernel-exploit-with-game-dumper-and-ftp-payloads.8384/",0.0019443438876504814
1207,"PS4JB: PS4 7.02 Jailbreak Updates by Sleirsgoevy, Kernel Dump and More!",https://www.psxhax.com/threads/ps4jb-ps4-7-02-jailbreak-updates-by-sleirsgoevy-kernel-dump-and-more.8411/,"https://www.psxhax.com/threads/todex-bin-ps4-7-02-payload-unlocks-some-ps4-debug-testkit-features.8398/post-166044,https://www.psxhax.com/threads/ps4jb-ps4-7-02-jailbreak-updates-by-sleirsgoevy-kernel-dump-and-more.8411/post-166406,https://www.psxhax.com/threads/ps4cheater-ps4-cheater-homebrew-app-to-find-game-cheat-codes.4529/,https://www.psxhax.com/threads/ps4-webkit-exploit-7-02-with-arbitrary-read-write-access-and-payloads.8382/,https://www.psxhax.com/threads/backporting-ps4-7-02-games-to-5-05-6-72-backported-ps4-fpkgs.8389/,https://www.psxhax.com/threads/backporting-ps4-7-02-games-to-5-05-6-72-backported-ps4-fpkgs.8389/post-166070,https://www.psxhax.com/threads/ps4jb-ps4-7-02-jailbreak-updates-by-sleirsgoevy-kernel-dump-and-more.8411/post-168954,https://www.psxhax.com/threads/ps4jb-ps4-7-02-jailbreak-updates-by-sleirsgoevy-kernel-dump-and-more.8411/post-167726,https://www.psxhax.com/threads/ps4jb-ps4-7-02-jailbreak-updates-by-sleirsgoevy-kernel-dump-and-more.8411/post-166473,https://www.psxhax.com/threads/ps4jb-ps4-7-02-jailbreak-updates-by-sleirsgoevy-kernel-dump-and-more.8411/post-166741,https://www.psxhax.com/threads/ps4jb-ps4-7-02-jailbreak-updates-by-sleirsgoevy-kernel-dump-and-more.8411/post-167032,https://www.psxhax.com/threads/ps4jb-ps4-7-02-jailbreak-updates-by-sleirsgoevy-kernel-dump-and-more.8411/post-167443,https://www.psxhax.com/threads/this-is-for-the-pwners-exploiting-a-webkit-0-day-in-playstation-4.8367/,https://www.psxhax.com/threads/ps4-7-02-webkit-kernel-exploit-with-game-dumper-and-ftp-payloads.8384/post-165518,https://www.psxhax.com/threads/todex-bin-ps4-7-02-payload-unlocks-some-ps4-debug-testkit-features.8398/post-166065,https://www.psxhax.com/threads/ps4-7-02-webkit-kernel-exploit-with-game-dumper-and-ftp-payloads.8384/,https://www.psxhax.com/threads/ps4-webkit-exploit-7-02-with-arbitrary-read-write-access-and-payloads.8382/post-165213",0.001941892519062014
3696,PS4 Firmware 4.01 Jailbreak by Chaitin Tech Full Demo Video,https://www.psxhax.com/threads/ps4-firmware-4-01-jailbreak-by-chaitin-tech-full-demo-video.940/,"https://www.psxhax.com/threads/ps4-4-01-linux-installation-ksploit-demo-at-geekpwn-2016.932/,https://www.psxhax.com/threads/ps4-4-01-linux-installation-ksploit-demo-at-geekpwn-2016.932/page-10#post-7374,https://www.psxhax.com/threads/sony-confirms-ps4-4-01-kernel-exploit-with-firmware-4-05-update.937/",0.0019102862448583684
3955,PS4 Linux on 3.50 via Blu-ray Drive with BDLive Bug by 00001234,https://www.psxhax.com/threads/ps4-linux-on-3-50-via-blu-ray-drive-with-bdlive-bug-by-00001234.469/,"https://www.psxhax.com/threads/playstation-3-50-system-software-update-incoming-ps4-video-demo.330/,https://www.psxhax.com/threads/ps4-3-50-webkit-crash-exploit-demo-video-via-jnsxm0nster.458/",0.001907080302126926
2714,PS4 HEN 4.05 Exploit Payload Webpage (No PC Needed) #PS4HEN is Lit,https://www.psxhax.com/threads/ps4-hen-4-05-exploit-payload-webpage-no-pc-needed-ps4hen-is-lit.3549/,"https://www.psxhax.com/threads/updating-to-a-specific-ps4-firmware-guide-by-alexxlopaztico02.1064/,https://www.psxhax.com/threads/ps4-4-05-permanent-internet-web-browser-payload-by-2much4u.3325/,https://www.psxhax.com/threads/host-your-own-ps4-webkit-exploit-page-on-lan-by-al-azif.2981/page-3#post-41000,https://www.psxhax.com/threads/pkg-kitchen-ps4-guides-tools-and-scripts-for-fake-pkg-creation.3521/page-18#post-45467,https://www.psxhax.com/threads/pkg-kitchen-ps4-guides-tools-and-scripts-for-fake-pkg-creation.3521/,https://www.psxhax.com/threads/ftps4-ftp-server-for-ps4-with-self-dumping-support-by-xvortex.3502/,https://www.psxhax.com/threads/ps4hen-ps4-hen-homebrew-enabler-ps4hen-bin-is-released.3491/,https://www.psxhax.com/threads/ps4-1-76-4-05-game-dump-thread-repository.3349/,https://www.psxhax.com/threads/psa-accessing-sony-urls-or-updating-new-ps4-removes-special-data.2653/,https://www.psxhax.com/threads/ps4-4-05-scene-lit-af-kernel-exploit-now-released-by-specterdev.3308/",0.0018732647179079704
3329,"PS4 Firmware Update 4.50 (Codename Sasuke) Final is Live, Details",https://www.psxhax.com/threads/ps4-firmware-update-4-50-codename-sasuke-final-is-live-details.1900/,"https://www.psxhax.com/threads/sony-restricting-ps4-4-50-firmware-to-1-external-hard-disk-drive.1669/,https://www.psxhax.com/threads/ps4-4-07-unlimited-psn-gamesharing-hardware-method-by-xmax-katsu.1486/,https://www.psxhax.com/threads/sasuke-ps4-firmware-4-50-beta-4-update-live-more-invites-going-out.1817/,https://www.psxhax.com/threads/ps4-system-software-update-4-50-features-sasuke-beta-firmware.1629/,https://www.psxhax.com/threads/setting-up-a-usb-3-0-external-hdd-on-ps4-firmware-4-50-guide.1643/,https://www.psxhax.com/threads/playstation-4-system-software-ps4-firmware-4-07-update-now-live.1254/,https://www.psxhax.com/threads/ps4saveeditor-cyber-gadgets-ps4-save-editor-leaked-source-code.1865/page-3#post-19178,https://www.psxhax.com/threads/sony-confirms-ps4-system-software-update-4-50-arrives-tomorrow.1899/,https://www.psxhax.com/threads/4-50-ps4-linux-progress-updates-introducing-kane1-of-our-team.1888/page-12#post-18856",0.001827723711750627
